"TOTAL_REVENUE","INSTR_TOTAL_EXP_RATIO","MEDIAN_INCOME","ALL_STUDENT_TEACHER_RATIO","avg_att_rate","povrate","wic_total","health_rank","pop_govhealthins","anti_education","party_state","policy_mood","innovatescore","pollib_median","AVG_ALL_SCORES","grad_rate"
16.29616336,0.956572774180249,11.41534461,19.16412668,91.8056,12.6,152520,11,1626.71,0.069157142,0.05820106,41.27099991,0.0035,0.884791,250.3551178,74.6
16.30215891,0.956628843030532,11.36027766,19.20009412,91.7478,10.2,160703,16,1662.08,0.066144279,0.151291519,42.3409996,0.15746,0.829347,251.8481017,72.9
16.36606652,0.955491524470179,11.37703536,19.10526022,91.9965,10.2,165168,15,1835.44,0.070728214,0.079155676,45.22299957,0.41129,1.18944,255.2502841,71.9
16.4823178,0.956626925382162,11.34818101,19.05302418,92.7307,11.7,193387,11,2154.42,0.077286214,0.127192989,41.31499863,0.053763,1.29657,253.3140634,75.8
16.42445315,0.958239829663901,11.19243104,19.35302168,92.10252857,12.5,192565,9,2334.43,0.105433705,0.133971289,42.1713748,0.15650325,1.37071,253.3119564,77
16.4175288,0.956348497596632,11.17768339,19.58506685,92.10252857,12,191753,13,2492.298111,0.111103843,0.151387248,42.1713748,0.15650325,1.2716,257.834029,78.2
16.51333032,0.955226304646966,11.25397976,18.02771125,92.10252857,11.9,176133,13,2673.703778,0.122417356,0.172819971,42.1713748,0.15650325,1.495100788,257.8373126,79.7
15.06377808,0.961850279589522,11.04375029,14.03921666,94.6173,17.4,49837,47,628.658,0.057336157,0.175675675,35.58200073,0.06364,0.248718,244.7016545,76.9
15.08299003,0.96212003442214,11.03122878,14.03592544,96.765,15.4,49961,42,608.624,0.057984118,0.252427191,30.02099991,0.001715,0.028569,245.8125657,76.9
15.09560944,0.959140778506519,11.05505652,14.36046452,94.8516,14.8,49588,46,622.57,0.063243372,0.158536583,31.75399971,0.057775,0.002981,245.1786025,77.3
15.12583134,0.962110061261571,10.94838762,13.99025187,95.1214,15.8,53060,42,724.553,0.058185227,0.281879187,30.82299995,0.002933,-0.091435,244.5719764,80.4
15.19319484,0.960525897053397,10.88541534,13.90857518,95.71742857,17.5,49117,43,687.583,0.085802646,0.06779661,32.14399982,0.03151575,-0.133131,247.3481026,79
15.1614972,0.957378961643392,10.77646983,14.08098542,95.71742857,17.3,46402,45,725.5721444,0.091751159,0.146933562,32.14399982,0.03151575,-0.225726,250.2256791,84.5
15.14181823,0.95742644811971,10.80276003,13.99514406,95.71742857,17.3,41701,45,750.5383778,0.1007194,0.142983053,32.14399982,0.03151575,-0.299986879,247.4361779,89.8
16.33798899,0.961278598688431,11.3889141,14.59354144,93.9585,9.8,105702,17,1351.04,0.065699259,0,40.96900177,0.001879,0.826704,252.8689415,87.7
16.34945353,0.962683623669333,11.23428083,14.28854447,95.3156,10.2,112942,15,1424.16,0.058866704,0.046594981,36.08300018,0.144772,0.758554,251.3366767,87.5
16.34697245,0.963004601234621,11.25245918,14.83694089,94.1828,11,116761,11,1415.73,0.067267653,0.148837209,41.0019989,0.003183,0.608042,253.4825214,89.6
16.39241311,0.962197970068346,11.18378319,14.70934833,93.6784,10.8,127891,12,1720.36,0.055897625,0.078651689,40.9620018,0.191038,0.883851,254.3632744,88
16.40394878,0.962000017482276,11.10437011,15.13717384,94.69095714,13.1,121516,12,1823.75,0.068155633,0.140845075,39.28487539,0.085218,0.886735,257.1096175,88
16.31935235,0.959852297203652,11.09359405,15.15941226,94.69095714,11,113763,14,1932.828889,0.073105705,0.118870249,39.28487539,0.085218,0.684269,255.46501,88.6
16.34946751,0.957017680467678,11.06069629,14.92791558,94.69095714,11.5,105504,14,2058.955556,0.076256987,0.145322153,39.28487539,0.085218,0.792087924,255.7487992,88.2
14.10991359,0.953098124416209,11.30523927,12.9601412,89.9271,9.8,12037,22,138.557,0.088712946,0.100000001,33.44599915,0.000975,-0.975669,251.1931454,76
14.21347454,0.950049607651689,11.23579137,12.72840619,92.1193,10.6,12699,23,141.219,0.08404468,-0.266666681,36.56499863,0.068135,-1.03884,251.6275669,76.1
14.4196238,0.94829045493913,11.2018023,12.64553956,92.3237,10.9,12335,24,138.442,0.069020772,-0.255319148,39.22000122,0.094579,-1.01938,254.5930487,76
14.51159637,0.944814814058036,11.20756977,12.45157143,91.5626,9.2,13338,19,150.485,0.08081418,-0.574999988,35.25500107,0.005797,-1.02143,255.7676401,77.7
14.44856721,0.951818061518014,11.15038666,12.48819704,91.94532857,10.7,12997,21,154.704,0.105843019,-0.200000003,35.31862497,0.0423715,-1.1336,255.7443826,79
14.44089035,0.952712166939024,11.10155717,12.45424884,91.94532857,11.8,11980,22,158.1277667,0.101995841,-0.391184816,35.31862497,0.0423715,-1.03599,258.1316594,78.6
14.56965525,0.946848441653307,11.15531759,12.35352133,91.94532857,10.6,10995,22,162.8954667,0.106919768,-0.450100001,35.31862497,0.0423715,-1.132196076,255.4430968,80
