PRIMARY_KEY,STATE,YEAR,Inflation_pegged_2019,ALTERNATIVE_KEY,ENROLL,TOTAL_REVENUE,FEDERAL_REVENUE,STATE_REVENUE,LOCAL_REVENUE,TOTAL_EXPENDITURE,INSTRUCTION_EXPENDITURE,SUPPORT_SERVICES_EXPENDITURE,OTHER_EXPENDITURE,CAPITAL_OUTLAY_EXPENDITURE,MEDIAN_INCOME,GRADES_ALL_G,AVG_MATH_4_SCORE,AVG_MATH_8_SCORE,AVG_READING_4_SCORE,AVG_READING_8_SCORE,KINDERGARTEN_STUDENT_TEACHER_RATIO,ALL_STUDENTS,ALL_TEACHERS,KINDERGARTEN_ALL_RATIO_DIFF,,TOTAL_REVENUE,FEDERAL_REVENUE,STATE_REVENUE,LOCAL_REVENUE,TOTAL_EXPENDITURE,INSTRUCTION_EXPENDITURE,SUPPORT_SERVICES_EXPENDITURE,OTHER_EXPENDITURE,CAPITAL_OUTLAY_EXPENDITURE,MEDIAN_INCOME,ALL_STUDENT_TEACHER_RATIO,AVG_ALL_SCORES
2015_MONTANA,MONTANA,2015,0.083,2015_MONTANA,144447,1804339,214980,851068,738291,1804841,940488,581694,80426,160885,54474,133817,241.2870483,287.4640055,224.7573935,251.9761652,15.64986737,144532,10234.46,1.527773976,,14.48543985,12.35803525,13.73398228,13.5918283,14.48571803,13.83388914,13.35343478,11.37482775,12.06818007,10.98521377,14.1220934,251.3711531
2015_NEBRASKA,NEBRASKA,2015,0.083,2015_NEBRASKA,312281,4248695,344382,1350116,2554197,4283846,2446701,1102622,183067,449287,64097,292640,243.8636669,286.4985635,226.6346109,266.8763518,15.9788381,312635,22987.69,2.378732997,,15.3418574,12.82924175,14.19543604,14.83298341,15.35009673,14.78998611,13.99293651,12.19734245,13.09515213,11.14788781,13.6001051,255.9682983
2015_NEVADA,NEVADA,2015,0.083,2015_NEVADA,438948,4345419,395630,2744606,1205183,4183085,2170424,1459504,174388,205794,55123,432192,233.8270162,275.1718688,214.4255845,269.9567776,26.07312951,459189,21655.67,4.869029155,,15.36436771,12.96796968,14.90488306,14.08187695,15.32629454,14.67016807,14.27334218,12.14877295,12.31436592,10.9970573,21.20410036,248.3453118
2015_NEW_HAMPSHIRE,NEW_HAMPSHIRE,2015,0.083,2015_NEW HAMPSHIRE,183039,3093061,164905,1000063,1928093,3044720,1697165,938368,75581,125475,80208,171220,249.1506214,294.4130187,231.9498476,269.4262109,20.30154278,184670,14772.8,7.800865857,,15.02440674,12.0928598,13.89530852,14.55177696,15.00865447,14.42420474,13.83163244,11.31269518,11.81959678,11.37211351,12.50067692,261.2349247
2015_NEW_JERSEY,NEW_JERSEY,2015,0.083,2015_NEW JERSEY,1339230,29335237,1154004,11423305,16757928,28809725,15339450,9414336,1271558,1290946,72452,1255517,245.3832201,293.3659382,229.4876744,259.4173764,30.19251972,1400579,115066.79,18.02064111,,17.27403495,14.03848316,16.33090109,16.71411699,17.25595853,16.62567347,16.13747916,14.13548845,14.15062081,11.27041452,12.17187861,256.9135523
2015_NEW_MEXICO,NEW_MEXICO,2015,0.083,2015_NEW MEXICO,326297,3789651,499789,2595682,694180,3846641,1773801,1256303,154435,587243,47822,310998,231.167236,270.8975344,207.2404464,274.8067463,20.97247461,340365,22410.92,5.785012427,,15.22751946,13.20167626,14.84909482,13.53022154,15.24244583,14.46837023,14.12341881,12.02726354,13.36292895,10.85497603,15.18746218,246.0279908
2015_NEW_YORK,NEW_YORK,2015,0.083,2015_NEW YORK,2631532,63712218,2869847,25900858,34941513,65094591,41954260,15714795,1540851,4536014,61480,2471847,236.796927,280.0892201,222.6463032,270.8537115,26.57277506,2741185,203780.87,13.12114439,,18.04962188,14.94950424,17.14952162,17.44892113,18.07108698,17.6318255,16.64984815,14.32758039,15.40729418,11.10620217,13.45163067,252.5965405
2015_NORTH_CAROLINA,NORTH_CAROLINA,2015,0.083,2015_NORTH CAROLINA,1465031,13146934,1589570,8172685,3384679,14060699,7960222,4082387,746694,698847,53840,1427086,243.7422668,281.3310911,225.8105909,253.2277676,17.02504628,1548895,99320.47,1.43012411,,16.4714341,14.35870907,15.99604302,15.1145046,16.53862913,15.96970241,15.30192739,13.60314571,13.53692208,10.97350693,15.59492217,251.0279291
2015_NORTH_DAKOTA,NORTH_DAKOTA,2015,0.083,2015_NORTH DAKOTA,106061,1644533,158373,942772,543388,1804762,825445,483984,110836,303053,60854,99715,244.7138306,288.2441472,224.6919844,263.2476586,15.36093346,106586,9049,3.582173376,,14.39270198,12.05244326,13.83631472,13.28531386,14.48567425,13.70341288,13.1695421,11.69554188,12.70139795,11.0959678,11.77876008,255.2244052
2015_OHIO,OHIO,2015,0.083,2015_OHIO,1600222,24378660,1676820,10169760,12532080,22561728,11620080,7324444,922732,1750785,56494,1592488,243.5985912,285.0619551,224.9304197,260.5945566,21.57047317,1724810,106526,5.379026945,,17.08895369,14.41214467,16.21466414,16.42353728,17.01150055,16.34798016,15.88646277,13.81482908,14.45530978,11.02162468,16.19144622,253.5463807
2015_OKLAHOMA,OKLAHOMA,2015,0.083,2015_OKLAHOMA,671715,6121188,688990,2993050,2439148,6184819,3000894,2041507,414086,663768,49897,637814,239.7604814,274.5859821,221.8305101,266.955323,22.85337677,688511,42073.15,6.488759434,,15.70700172,13.522717,14.99153846,14.78689432,15.71734327,14.99415577,14.60893379,13.01356393,13.48542294,10.89745113,16.36461734,250.7830742
2015_OREGON,OREGON,2015,0.083,2015_OREGON,570376,7111710,577106,3678001,2856603,7011609,3650855,2272382,249968,477516,64478,550272,237.7467089,282.8148994,220.22272,265.8792203,21.50740326,601318,27850.15,-0.083791046,,15.85698825,13.34551621,15.19761492,14.94487868,15.84281273,15.19020691,14.71607415,12.50882316,13.15608791,11.15381433,21.5911943,251.6658872
2015_PENNSYLVANIA,PENNSYLVANIA,2015,0.083,2015_PENNSYLVANIA,1589429,29967185,1857885,10532452,17576848,29690645,16058338,8196747,1050310,1663209,64006,1596540,243.3122399,283.6684154,226.6707741,262.6731459,25.52217098,1743160,122029.58,11.23743772,,17.29534848,14.51468427,16.24970668,16.76182811,17.28607754,16.67147374,15.99898289,13.94433088,14.40399439,11.14646708,14.28473326,254.0811438
2015_RHODE_ISLAND,RHODE_ISLAND,2015,0.083,2015_RHODE ISLAND,134574,2367068,184718,908963,1273387,2326473,1322055,792525,90209,50889,59038,132117,238.0017297,281.4452196,225.4855367,267.6705197,26.20347789,141959,9471.1,11.21482821,,14.75689758,12.20632058,13.79979464,14.13692581,14.73959891,14.17443287,13.6627143,11.48961945,10.91713704,11.06567155,14.98864968,253.1507514
2015_SOUTH_CAROLINA,SOUTH_CAROLINA,2015,0.083,2015_SOUTH CAROLINA,737401,8759944,836137,4094766,3829041,8783362,4123140,2893109,447019,928112,49137,708144,237.0895715,275.8278662,217.9696765,268.7461208,23.2319528,756523,49475,7.94093714,,16.06543504,13.71628272,15.3049551,15.23785991,16.06810478,15.31186053,14.95757723,13.09009135,13.82064266,10.88210256,15.29101566,249.9083088
2015_SOUTH_DAKOTA,SOUTH_DAKOTA,2015,0.083,2015_SOUTH DAKOTA,132836,1415149,206853,425614,782682,1464781,709363,426257,70128,222592,58364,122701,239.7230949,284.6414057,220.4695246,265.0508578,20.30225657,133040,9617.7,6.469427518,,14.24248035,12.31949864,13.04102308,13.65021673,14.27695127,13.55185763,13.0425327,11.23781239,12.39283075,11.05418951,13.83282905,252.4712208
2015_TENNESSEE,TENNESSEE,2015,0.083,2015_TENNESSEE,994530,9455920,1122775,4385403,3947742,9562527,5343272,2862499,560697,553396,50165,926995,240.6673957,278.2033807,218.6132644,260.3314228,18.18534692,995475,65340.6,2.950179198,,16.14188653,14.01104883,15.37352705,15.2683893,16.15309755,15.57108373,14.94694055,13.3166709,13.30356409,10.90280782,15.23516772,249.4538659
2015_TEXAS,TEXAS,2015,0.083,2015_TEXAS,5004866,55582029,5830972,20967429,28783628,56255791,26745844,15145619,2783770,6765205,59856,4924653,244.002472,283.7935403,217.942913,267.079865,18.3686053,5233765,342257.43,3.076709368,,17.91310546,15.65842924,16.93821576,17.25505228,17.92515451,17.18162462,16.61295684,14.91905165,15.80703809,11.07943192,15.29189593,253.2046976
2015_UTAH,UTAH,2015,0.083,2015_UTAH,573913,4705084,400213,2487937,1816934,4537962,2367650,1166728,271400,606254,70227,599577,242.5627871,286.1169112,226.1430749,264.771229,36.55763473,635577,27374,13.33936192,,15.44388915,12.97948715,14.80669938,14.49239599,15.40772354,14.75714343,14.04944878,12.59108399,13.39478929,11.2392231,23.21827281,254.8985006
2015_VERMONT,VERMONT,2015,0.083,2015_VERMONT,85184,1996795,105333,1546600,344862,1969415,983532,566649,61871,58856,63058,82003,243.2503992,290.3551912,230.0986166,260.655136,14.35575798,87311,8275.73,3.805510452,,14.58678892,11.64461701,14.3313045,12.83063458,14.57298207,13.87864042,13.32723031,11.11254182,11.06258403,11.13154518,10.55024753,256.0898358
2015_VIRGINIA,VIRGINIA,2015,0.083,2015_VIRGINIA,1279867,15857524,1012205,6240349,8604970,16113212,8755896,5075509,627473,1086722,65169,1192648,246.6126217,287.7092987,228.971255,269.4306647,21.53554267,1280381,89967.71,7.303981149,,16.65888961,13.90737665,15.72628164,16.04758547,16.67488508,16.06497283,15.51967234,13.42919089,13.97841135,11.16447414,14.23156152,258.18096
2015_WASHINGTON,WASHINGTON,2015,0.083,2015_WASHINGTON,1072359,13709442,1036422,8293812,4379208,13630138,6508964,4510672,546926,1601069,71271,1007338,244.9814222,286.5131076,225.8928891,273.9618314,19.53023733,1073638,59554.87,1.502526082,,16.51333032,13.93101992,16.01075522,15.37211341,16.5075289,15.76842583,15.40169167,13.29180376,14.36591706,11.25397976,18.02771125,257.8373126
2015_WEST_VIRGINIA,WEST_VIRGINIA,2015,0.083,2015_WEST VIRGINIA,279565,3478401,362959,1979466,1135976,3466981,1819903,1161944,233836,232738,45389,257289,235.2046615,271.4507088,216.2532879,266.8360535,19.34167826,280310,20029.09,5.346534194,,15.14181823,12.88178013,14.57807264,14.02273772,15.13852971,14.49402873,14.04533999,12.44211026,12.4374036,10.80276003,13.99514406,247.4361779
2015_WISCONSIN,WISCONSIN,2015,0.083,2015_WISCONSIN,861813,11637376,814385,5869265,4953726,11553677,5723474,3691809,513402,894823,58745,809722,243.3102113,289.0777492,223.3563555,267.2508807,18.58056581,871432,58376,3.652650224,,16.34946751,13.68992347,15.66497494,15.49538555,16.34224927,15.63982149,15.20136211,13.22854941,13.78411618,11.06069629,14.92791558,255.7487992
2015_WYOMING,WYOMING,2015,0.083,2015_WYOMING,93867,1962874,120290,1116917,725667,1942406,895910,565489,52520,409425,64575,86876,246.7597645,286.6665471,228.1608028,260.1852726,17.05480913,94067,7614.59,4.701287796,,14.56965525,11.77739574,14.00581774,13.57458148,14.55917294,13.78533021,13.32518109,10.9486843,13.00224398,11.15531759,12.35352133,255.4430968
