PRIMARY_KEY,STATE,YEAR,ALTERNATIVE_KEY,ENROLL,,TOTAL_REVENUE,FEDERAL_REVENUE,STATE_REVENUE,LOCAL_REVENUE,TOTAL_EXPENDITURE,INSTRUCTION_EXPENDITURE,SUPPORT_SERVICES_EXPENDITURE,OTHER_EXPENDITURE,CAPITAL_OUTLAY_EXPENDITURE,GRADES_PK_G,GRADES_KG_G,GRADES_4_G,GRADES_8_G,GRADES_12_G,GRADES_1_8_G,GRADES_9_12_G,GRADES_ALL_G,AVG_MATH_4_SCORE,AVG_MATH_8_SCORE,AVG_READING_4_SCORE,AVG_READING_8_SCORE,KINDERGARTEN_STUDENTS,KINDERGARTEN_TEACHERS,KINDERGARTEN_STUDENT_TEACHER_RATIO,ALL_STUDENTS,ALL_TEACHERS,ALL_STUDENT_TEACHER_RATIO,KINDERGARTEN_ALL_RATIO_DIFF,MEDIAN_INCOME,
1993_OREGON,OREGON,1993,1993_OREGON,,,3141217,196584,1180698,1763935,3149126,1712282,1053438,98785,209804,837,37859,41290,39500,32828,327629,147819,476285,,,,,37519,937,40.0416222,510122,26634,19.15303747,-20.88858473,56865,26634
1993_PENNSYLVANIA,PENNSYLVANIA,1993,1993_PENNSYLVANIA,,,12269422,695807,4781408,6792207,12809067,6856146,3622113,684867,966827,4181,131842,131575,130209,107244,1079271,496382,1579834,,,,,129233,3284,39.35231425,1717613,100912,17.0208994,-22.33141485,53188,100912
1993_RHODE_ISLAND,RHODE_ISLAND,1993,1993_RHODE ISLAND,,,919594,46215,351512,521867,901540,588044,268106,11541,12708,465,11348,11603,10650,8094,92255,38470,131190,,,,,10883,299,36.39799331,143798,10069,14.28125931,-22.116734,57502,10069
1993_SOUTH_CAROLINA,SOUTH_CAROLINA,1993,1993_SOUTH CAROLINA,,,3031112,277419,1419961,1333732,2994038,1592384,820795,269661,221824,7244,45490,50357,50591,33949,414217,176745,598206,,,,,44501,1101,40.41871026,640464,37295,17.17291862,-23.24579164,44707,37295
1993_SOUTH_DAKOTA,SOUTH_DAKOTA,1993,1993_SOUTH DAKOTA,,,465650,52787,120851,292012,481665,265549,139963,22308,43632,612,10574,11086,11427,8936,89480,39971,130063,,,,,10266,261,39.33333333,134573,8767,15.34994867,-23.98338466,47597,8767
1993_TENNESSEE,TENNESSEE,1993,1993_TENNESSEE,,,3268642,334410,1535027,1399205,3286481,1969619,781510,209586,248037,9542,68462,65646,64124,47668,534579,236542,780663,,,,,64463,2885,22.34419411,855231,43566,19.63069825,-2.713495857,43075,43566
1993_TEXAS,TEXAS,1993,1993_TEXAS,,,20267205,1233446,9919561,9114198,18574871,8914245,5150373,971683,2989512,120446,268646,284394,274208,178889,2291961,927209,3339616,,,,,262483,11411,23.00262904,3541769,219385,16.14408004,-6.858549,49296,219385
1993_UTAH,UTAH,1993,1993_UTAH,,,1638305,116791,928596,592918,1665011,881924,410867,128758,207312,2690,33623,35467,38031,31692,287657,137235,427582,,,,,32652,682,47.87683284,463870,19191,24.1712261,-23.70560675,61409,19191
1993_VERMONT,VERMONT,1993,1993_VERMONT,,,837540,34179,216778,586583,809853,405876,193543,22698,15655,2024,7766,8457,7496,6227,65038,27377,94439,,,,,7978,284,28.0915493,98558,7521,13.10437442,-14.98717488,53308,7521
1993_VIRGINIA,VIRGINIA,1993,1993_VIRGINIA,,,5918536,365601,2358711,3194224,5955333,3121277,1837782,303062,488487,3186,81787,81615,78443,60314,652886,278009,934081,,,,,82456,2977,27.69768223,1031925,68181,15.13508162,-12.56260061,62519,68181
1993_WASHINGTON,WASHINGTON,1993,1993_WASHINGTON,,,5270961,284396,3720223,1266342,5791436,2778268,1626508,235224,942214,5087,68908,73824,70666,55847,586429,255528,847044,,,,,68562,1731,39.60831889,896475,44295,20.23874026,-19.36957863,61184,44295
1993_WEST_VIRGINIA,WEST_VIRGINIA,1993,1993_WEST VIRGINIA,,,1832154,140913,1220263,470978,1829848,1023497,500010,116349,171484,3981,20077,22349,25677,21507,189013,96264,289258,,,,,22081,823,26.82989064,318296,20961,15.18515338,-11.64473726,38475,20961
1993_WISCONSIN,WISCONSIN,1993,1993_WISCONSIN,,,5357945,226234,2205644,2926067,5640718,3111910,1629643,193368,500029,17270,61136,63756,64669,53688,517311,248284,782865,,,,,61568,1851,33.26202053,829415,53387,15.53589825,-17.72612228,54511,53387
1993_WYOMING,WYOMING,1993,1993_WYOMING,,,615130,35437,308683,271010,614807,334071,193624,21047,48076,,7190,8046,8268,6548,64212,29497,,,,,,7184,202,35.56435644,100313,5821,17.23294967,-18.33140677,50523,5821
1994_ALABAMA,ALABAMA,1994,1994_ALABAMA,,,2970223,331823,1850894,787506,3103266,1697593,826442,306977,231508,9051,57723,56773,59165,41730,468472,201285,678808,,,,,56598,3619,15.63912683,734288,43003,17.07527382,1.436146987,45714,43003
1994_ALASKA,ALASKA,1994,1994_ALASKA,,,1052282,134168,668229,249885,1116160,516242,446458,36589,98486,2593,10309,10318,9503,7057,80817,33338,116748,,,,,10329,349,29.59598854,125948,7193,17.5098012,-12.08618734,76258,7193
1994_ARIZONA,ARIZONA,1994,1994_ARIZONA,,,3566586,348847,1478372,1739367,3803379,1652311,1054136,183778,696618,3540,59545,60032,55334,40119,475475,194196,673211,,,,,57656,1604,35.94513716,709453,37493,18.92227883,-17.02285833,52601,37493
1994_ARKANSAS,ARKANSAS,1994,1994_ARKANSAS,,,1393287,132108,810396,450783,1445984,816270,403608,75434,105349,1652,35620,34488,36437,27161,279964,127437,409053,,,,,34337,1812,18.94977925,444271,26014,17.07815023,-1.871629023,42972,26014
1994_CALIFORNIA,CALIFORNIA,1994,1994_CALIFORNIA,,,23440845,2095878,13175550,8169417,23012688,12443864,6754346,1615630,1916061,66450,448237,426919,388561,285132,3372294,1421547,4860291,,,,,444104,14470,30.69136144,5327231,221787,24.01958185,-6.671779586,59388,221787
1994_COLORADO,COLORADO,1994,1994_COLORADO,,,3061865,165539,1269532,1626794,3113755,1574164,977343,95796,328219,9853,48673,51877,49332,35464,410452,170200,590505,,,,,47598,1183,40.23499577,625062,33661,18.56932355,-21.66567222,63594,33661
1994_CONNECTICUT,CONNECTICUT,1994,1994_CONNECTICUT,,,4268860,142392,1537064,2589404,4132350,2431273,1221662,150749,53083,7601,43511,40737,35665,28640,319899,131181,458681,,,,,42338,1486,28.49125168,496298,34526,14.37461623,-14.11663545,69080,34526
1994_DELAWARE,DELAWARE,1994,1994_DELAWARE,,,705798,50572,447430,207796,732323,413915,217782,30320,50805,618,7523,8367,8563,5865,68678,29994,99290,,,,,8153,210,38.82380952,105547,6380,16.54341693,-22.2803926,60299,6380
1994_FLORIDA,FLORIDA,1994,1994_FLORIDA,,,12315950,890498,6158417,5267035,12469073,5715125,3849613,898855,1769738,47993,172135,173297,155852,100720,1349538,541522,1939053,,,,,167140,6224,26.85411311,2040763,110653,18.44290711,-8.411206005,49241,110653
1994_GEORGIA,GEORGIA,1994,1994_GEORGIA,,,6824191,449430,3473578,2901183,6597359,3509251,1862815,405376,723316,12859,108398,101054,98982,64606,813393,336298,1162550,,,,,103365,4954,20.86495761,1235304,74172,16.65458664,-4.210370974,52893,74172
1994_HAWAII,HAWAII,1994,1994_HAWAII,,,1133949,77993,1025813,30143,1146267,615270,322736,93482,114779,631,15678,14572,13592,10473,117320,50083,168034,,,,,15199,438,34.70091324,180410,10111,17.84294333,-16.85796991,71027,10111
1994_IDAHO,IDAHO,1994,1994_IDAHO,,,949999,77626,576106,296267,974781,538783,273654,44562,99924,1501,17260,18361,19680,15780,150126,71561,223188,,,,,17039,389,43.80205656,236774,12007,19.71966353,-24.08239303,53009,12007
1994_ILLINOIS,ILLINOIS,1994,1994_ILLINOIS,,,11309803,628532,3697747,6983524,10743708,5727974,3468903,446271,508619,42938,146314,143030,135134,109360,1123470,513525,1679933,,,,,144758,4237,34.16521123,1893078,110874,17.07413821,-17.09107302,58968,110874
1994_INDIANA,INDIANA,1994,1994_INDIANA,,,6121754,286351,2754602,3080801,6061435,3003825,1743788,273493,551285,4660,71594,72408,77799,62727,598843,286639,890142,,,,,70226,2166,32.42197599,965633,55107,17.52287368,-14.89910231,46827,55107
1994_IOWA,IOWA,1994,1994_IOWA,,,2987394,139312,1339912,1508170,2974072,1551221,858078,120252,195410,5901,37402,36960,39039,34078,295436,147945,449282,,,,,36348,1675,21.70029851,498519,31616,15.76793396,-5.93236455,55603,31616
1994_KANSAS,KANSAS,1994,1994_KANSAS,,,2700587,134686,1540727,1025174,2643192,1371720,856673,156331,172340,2640,33445,36488,36757,28811,290633,130730,424003,,,,,34575,1063,32.52587018,457614,30283,15.11125054,-17.41461964,47607,30283
1994_KENTUCKY,KENTUCKY,1994,1994_KENTUCKY,,,2491948,238630,1561340,691978,2392549,1310208,761029,145930,126669,17934,44191,48233,50562,39482,396472,187132,601538,,,,,43340,1000,43.34,655265,37324,17.5561301,-25.7838699,44704,37324
1994_LOUISIANA,LOUISIANA,1994,1994_LOUISIANA,,,3571864,437307,1914388,1220169,3539581,1952186,1033282,270613,197625,19292,60705,62461,57747,40666,491345,209228,719865,,,,,61133,2880,21.22673611,800560,46913,17.06477949,-4.161956626,43159,46913
1994_MAINE,MAINE,1994,1994_MAINE,,,1357116,77393,609841,669882,1338353,799103,325201,72234,73376,1006,16569,17397,16571,12534,136559,56145,193710,,,,,17536,796,22.03015075,216995,15344,14.14200991,-7.888140848,50958,15344
1994_MARYLAND,MARYLAND,1994,1994_MARYLAND,,,5141505,258611,2002382,2880512,5187683,2812922,1673254,254041,387699,18834,62341,61982,57222,43223,493023,203853,715710,,,,,60378,1484,40.68598383,772638,44171,17.49197437,-23.19400946,65888,44171
1994_MASSACHUSETTS,MASSACHUSETTS,1994,1994_MASSACHUSETTS,,,6410757,312111,2119446,3979200,6391131,3536321,1914124,189810,282757,13982,77777,71131,64097,51618,560406,235220,809608,,,,,76494,1412,54.17422096,877726,58766,14.93594936,-39.2382716,68077,58766
1994_MICHIGAN,MICHIGAN,1994,1994_MICHIGAN,,,11762546,658039,3489815,7614692,12023935,5825127,3912910,803226,877390,4409,136353,123829,117380,88136,979403,424941,1408753,,,,,132658,3102,42.7653127,1599377,80267,19.92571044,-22.83960226,59309,80267
1994_MINNESOTA,MINNESOTA,1994,1994_MINNESOTA,,,5262482,224106,2822949,2215427,5581140,2876527,1388180,490949,565106,8060,62908,64605,64607,55982,510458,240267,758785,,,,,62345,1557,40.04174695,810233,46956,17.25515376,-22.78659319,56553,46956
1994_MISSISSIPPI,MISSISSIPPI,1994,1994_MISSISSIPPI,,,1911579,296345,1048767,566467,1919812,1072529,515600,148515,159184,1146,38528,38606,39970,26436,316885,132372,450403,,,,,37622,1586,23.72131148,505907,28376,17.82869326,-5.892618213,42695,28376
1994_MISSOURI,MISSOURI,1994,1994_MISSOURI,,,4488359,294270,2089445,2104644,4575564,2396531,1349465,245316,443146,16002,66607,68457,66025,52654,538847,247769,802618,,,,,65679,2403,27.33208489,866378,54860,15.79252643,-11.53955846,50747,54860
1994_MONTANA,MONTANA,1994,1994_MONTANA,,,878986,83029,446392,349565,878084,508299,271711,36336,50333,483,11820,13009,13229,10681,103962,47424,151869,,,,,12021,527,22.81024668,163009,9950,16.38281407,-6.427432609,46445,9950
1994_NEBRASKA,NEBRASKA,1994,1994_NEBRASKA,,,1710913,101579,528743,1080591,1769248,1033858,447649,63108,173484,3985,21752,22144,23037,19144,177318,84045,265348,,,,,21374,857,24.94049008,285097,19616,14.5339009,-10.40658918,53443,19616
1994_NEVADA,NEVADA,1994,1994_NEVADA,,,1266549,56664,817216,392669,1344245,654272,406932,44739,184082,1424,20462,20573,18881,13659,162776,65393,229593,,,,,19179,424,45.23349057,235800,12579,18.74552826,-26.4879623,60296,12579
1994_NEW_HAMPSHIRE,NEW_HAMPSHIRE,1994,1994_NEW HAMPSHIRE,,,1145147,37805,89556,1017786,1119762,648513,316069,38919,34260,1210,8325,16352,14926,10919,128771,50417,180398,,,,,8194,231,35.47186147,185360,11972,15.48279318,-19.98906829,59244,11972
1994_NEW_JERSEY,NEW_JERSEY,1994,1994_NEW JERSEY,,,6957898,293378,3102722,3561798,6765105,3522248,2430560,268715,320715,10283,92316,87374,80901,65662,701250,292484,1004017,,,,,90827,2852,31.84677419,1151307,84564,13.61462324,-18.23215095,71069,84564
1994_NEW_MEXICO,NEW_MEXICO,1994,1994_NEW MEXICO,,,1342868,164101,982237,196530,1223759,622138,391385,63549,129528,4174,24055,24294,25443,16925,200939,89471,294584,,,,,23723,777,30.53153153,322292,18404,17.5120626,-13.01946894,45225,18404
1994_NEW_YORK,NEW_YORK,1994,1994_NEW YORK,,,23933662,1442038,9092275,13399349,25359726,14829280,6782725,992378,1717307,32227,212239,202024,191181,144139,1627846,746836,2406909,,,,,205238,9593,21.39455853,2733813,179413,15.23754132,-6.157017217,53619,179413
1994_NORTH_CAROLINA,NORTH_CAROLINA,1994,1994_NORTH CAROLINA,,,5648390,454682,3553217,1640491,5740906,3161072,1629603,362721,490626,8949,97508,89492,86344,62324,718414,309304,1036667,,,,,93406,5769,16.19102097,1133231,69421,16.3240374,0.133016421,50619,69421
1994_NORTH_DAKOTA,NORTH_DAKOTA,1994,1994_NORTH DAKOTA,,,603902,65506,247062,291334,621313,319014,158223,46522,50938,639,8677,9236,9694,8418,74103,35869,110611,,,,,8752,274,31.94160584,119127,7755,15.36131528,-16.58029056,47533,7755
1994_OHIO,OHIO,1994,1994_OHIO,,,10735756,537642,4271944,5926170,10780138,5785984,3675789,472696,658754,17505,141284,136834,142132,112266,1131983,519001,1668489,,,,,140778,3504,40.17636986,1807319,107444,16.82103235,-23.35533751,53545,107444
1994_OKLAHOMA,OKLAHOMA,1994,1994_OKLAHOMA,,,1518540,120788,839113,558639,1529205,765718,473061,116301,129800,5367,46355,47929,47149,35899,389564,166593,561524,,,,,44864,1505,29.80996678,604076,39031,15.47682611,-14.33314066,45369,39031
1994_OREGON,OREGON,1994,1994_OREGON,,,3088542,212544,1215471,1660527,3191792,1719357,1068111,110201,223352,1069,38930,41739,40473,33356,330390,149412,480871,,,,,37859,923,41.01733478,516611,26488,19.50358653,-21.51374825,52875,26488
1994_PENNSYLVANIA,PENNSYLVANIA,1994,1994_PENNSYLVANIA,,,13271564,686113,5132066,7453385,13701725,7100564,3795048,703486,963256,3583,132132,135061,132994,109673,1092188,507639,1603410,,,,,131842,3506,37.6046777,1744082,101301,17.21682905,-20.38784864,53900,101301
1994_RHODE_ISLAND,RHODE_ISLAND,1994,1994_RHODE ISLAND,,,1012987,48443,385626,578918,994885,642068,300816,14152,14866,469,10701,11549,10747,8440,93820,39416,133705,,,,,11348,285,39.81754386,145676,9823,14.83009264,-24.98745122,53668,9823
1994_SOUTH_CAROLINA,SOUTH_CAROLINA,1994,1994_SOUTH CAROLINA,,,3179542,285908,1470131,1423503,3156251,1646310,961618,211713,251078,7972,46859,51268,50799,35376,414019,179875,601866,,,,,45490,1212,37.5330033,643696,38620,16.6674262,-20.8655771,50168,38620
1994_SOUTH_DAKOTA,SOUTH_DAKOTA,1994,1994_SOUTH DAKOTA,,,507927,51846,126591,329490,525289,284638,148152,23351,52745,1244,10618,11116,11604,8925,89065,41356,131665,,,,,10574,312,33.89102564,142825,9557,14.94454327,-18.94648237,49978,9557
1994_TENNESSEE,TENNESSEE,1994,1994_TENNESSEE,,,3535898,341912,1694595,1499391,3661470,2101003,996094,225590,270608,10831,71413,67339,65598,49401,540994,240821,792646,,,,,68462,3040,22.52039474,866557,46066,18.81120566,-3.709189075,48140,46066
1994_TEXAS,TEXAS,1994,1994_TEXAS,,,19713604,1456330,8569649,9687625,19224149,9814470,6093204,936331,1717181,128736,272065,291604,281109,183737,2319822,956548,3405106,,,,,268646,11601,23.15714163,3608262,224830,16.04884579,-7.108295831,51696,224830
1994_UTAH,UTAH,1994,1994_UTAH,,,1792011,125520,982848,683643,1846448,997141,413388,137271,256177,3273,33750,34837,37519,33337,285725,141989,430987,,,,,33623,689,48.79970972,471365,19053,24.73967354,-24.06003618,60035,19053
1994_VERMONT,VERMONT,1994,1994_VERMONT,,,892124,34989,219927,637208,869710,419793,203059,25011,38902,1903,8040,8396,7826,6458,65647,28431,95981,,,,,7766,290,26.77931034,102755,7330,14.01841746,-12.76089288,60180,7330
1994_VIRGINIA,VIRGINIA,1994,1994_VIRGINIA,,,6125739,372866,2399644,3353229,6276362,3271356,1883438,314439,587495,3115,85160,84103,79929,62899,658683,286381,948179,,,,,81787,3265,25.04961715,1045471,70859,14.75424434,-10.29537281,63281,70859
1994_WASHINGTON,WASHINGTON,1994,1994_WASHINGTON,,,5739012,327784,3978265,1432963,5968590,2918426,1741684,252127,840257,6155,71637,75299,72982,58150,595315,265207,866677,,,,,68908,2279,30.23606845,915952,45524,20.12020033,-10.11586812,56366,45524
1994_WEST_VIRGINIA,WEST_VIRGINIA,1994,1994_WEST VIRGINIA,,,1854403,147289,1185501,521613,1843973,1051169,507996,116579,151404,2754,22377,22236,25200,22058,186027,96270,285051,,,,,20077,845,23.75976331,314383,21029,14.94997385,-8.809789468,39609,21029
1994_WISCONSIN,WISCONSIN,1994,1994_WISCONSIN,,,5682439,238786,2363863,3079790,5860230,3257526,1689034,193556,504767,18531,61898,65996,65790,57407,520786,259366,798683,,,,,61136,1606,38.06724782,844001,52822,15.97820984,-22.08903798,59484,52822
1994_WYOMING,WYOMING,1994,1994_WYOMING,,,674921,38849,351472,284600,623146,344562,192234,21161,48647,,6929,7982,8203,6642,63201,30184,,,,,,7190,209,34.40191388,100899,6537,15.43506196,-18.96685192,55705,6537
1995_ALABAMA,ALABAMA,1995,1995_ALABAMA,,,3367437,328957,2161366,877114,3353363,1851700,888983,326956,243365,9324,59739,56486,59914,40981,470246,206840,686410,,,,,57723,3288,17.55565693,736531,42791,17.21228763,-0.343369304,42661,42791
1995_ALASKA,ALASKA,1995,1995_ALASKA,,,1117068,123037,710028,284003,1203817,515914,469085,37579,159146,2419,10567,10222,9573,7111,80448,34184,117051,,,,,10309,356,28.95786517,127057,7205,17.63455933,-11.32330583,78710,7205
1995_ARIZONA,ARIZONA,1995,1995_ARIZONA,,,3815218,376437,1669173,1769608,4056279,1772388,1131046,226507,710135,4027,61420,60202,56407,39197,479074,194744,677845,,,,,59545,1450,41.06551724,737424,38132,19.33871814,-21.7267991,50658,38132
1995_ARKANSAS,ARKANSAS,1995,1995_ARKANSAS,,,2057550,197556,1244457,615537,2155067,1211057,598109,119934,160693,1525,36731,33955,36696,27083,281900,129863,413288,,,,,35620,1971,18.07204465,447565,26181,17.09503075,-0.9770139,42370,26181
1995_CALIFORNIA,CALIFORNIA,1995,1995_CALIFORNIA,,,29512214,2612241,15541486,11358487,30097549,16146416,8603751,2181053,2669270,69182,472334,428553,399039,287428,3430751,1464841,4964774,,,,,448237,14708,30.4757275,5407475,225016,24.03151331,-6.444214181,60745,225016
1995_COLORADO,COLORADO,1995,1995_COLORADO,,,3709875,201341,1577988,1930546,3766191,1896225,1174299,115636,449501,10472,50316,52783,51180,35480,417330,176831,604633,,,,,48673,1210,40.22561983,640521,34894,18.35619304,-21.86942679,66813,34894
1995_CONNECTICUT,CONNECTICUT,1995,1995_CONNECTICUT,,,4420632,147466,1622686,2650480,4252186,2596475,1245242,137005,91833,8093,44148,41365,37320,28282,328065,133657,469815,,,,,43511,1490,29.20201342,506824,35316,14.35111564,-14.85089778,66054,35316
1995_DELAWARE,DELAWARE,1995,1995_DELAWARE,,,802018,51682,510473,239863,772669,431433,236288,35495,50074,670,7775,8527,8566,6211,68583,31433,100686,,,,,7523,171,43.99415205,106813,6416,16.64791147,-27.34624058,57330,6416
1995_FLORIDA,FLORIDA,1995,1995_FLORIDA,,,13242710,938814,6519109,5784787,13473977,6113051,4077880,951023,2070572,51123,176767,173169,163521,99519,1385620,562712,1999455,,,,,172135,6227,27.64332744,2111188,110674,19.07573595,-8.5675915,48822,110674
1995_GEORGIA,GEORGIA,1995,1995_GEORGIA,,,7052825,458452,3652134,2942239,7292267,3813194,2009750,442434,898969,22621,111462,103072,100091,63736,831624,345419,1199664,,,,,108398,5273,20.55717808,1270948,77914,16.31219036,-4.244987713,55969,77914
1995_HAWAII,HAWAII,1995,1995_HAWAII,,,1173579,82547,1062296,28736,1157159,636952,328579,96922,94706,609,16562,14867,13793,10478,118453,51471,170533,,,,,15678,440,35.63181818,183795,10240,17.94873047,-17.68308771,70334,10240
1995_IDAHO,IDAHO,1995,1995_IDAHO,,,1083215,80861,665768,336586,1108075,602038,301143,46107,134550,1665,17750,17640,20129,16093,150141,73541,225347,,,,,17260,394,43.8071066,240448,12582,19.11047528,-24.69663132,53633,12582
1995_ILLINOIS,ILLINOIS,1995,1995_ILLINOIS,,,12236673,686758,4100518,7449397,11821661,6031588,3778799,457236,1023865,45947,151485,142660,132678,107244,1136499,518032,1700478,,,,,146314,4316,33.90037071,1916172,110830,17.2892899,-16.61108081,62488,110830
1995_INDIANA,INDIANA,1995,1995_INDIANA,,,6514934,292362,3335998,2886574,6377558,3145120,1760003,290661,643725,4901,73833,72356,78278,62659,602576,290229,897706,,,,,71594,2191,32.67640347,969022,55496,17.46111431,-15.21528915,54797,55496
1995_IOWA,IOWA,1995,1995_IOWA,,,3076971,141050,1381253,1554668,3100772,1614502,872640,127943,209808,5957,37629,36431,38715,34565,294320,152491,452768,,,,,37402,1733,21.58222735,500440,31726,15.77381328,-5.808414075,58300,31726
1995_KANSAS,KANSAS,1995,1995_KANSAS,,,2826943,137424,1613143,1076376,2756682,1407359,881083,162631,177250,3209,33925,36004,36782,28491,288908,133329,425446,,,,,33445,1062,31.49246704,460838,30579,15.0704078,-16.42205925,49801,30579
1995_KENTUCKY,KENTUCKY,1995,1995_KENTUCKY,,,3508673,312742,2218928,977003,3415870,1890546,1112902,211275,143259,20290,45038,46834,50091,38797,395336,188412,604038,,,,,44191,1415,31.23038869,657642,38784,16.95652847,-14.27386023,48929,38784
1995_LOUISIANA,LOUISIANA,1995,1995_LOUISIANA,,,3791795,449360,1999375,1343060,3735603,2050103,1081590,289366,219314,19440,61323,61315,57918,40663,486670,211965,718075,,,,,60705,2916,20.81790123,797933,47599,16.7636505,-4.054250738,45875,47599
1995_MAINE,MAINE,1995,1995_MAINE,,,1446745,78233,652626,715886,1438795,833366,391838,63055,70968,821,16826,17419,16771,12670,136894,57086,194801,,,,,16569,803,20.63387298,212601,15404,13.80167489,-6.832198087,55573,15404
1995_MARYLAND,MARYLAND,1995,1995_MARYLAND,,,5580123,270249,2059219,3250655,5610071,3064702,1768323,253194,458731,19092,63232,62207,58835,42974,501045,209073,729210,,,,,62341,1626,38.3400984,790938,46565,16.98567594,-21.35442246,67363,46565
1995_MASSACHUSETTS,MASSACHUSETTS,1995,1995_MASSACHUSETTS,,,7326904,265878,2095327,4965699,6706082,3681274,1840847,217956,259982,14792,79163,71800,65724,51911,574020,240419,829231,,,,,77777,1465,53.09010239,893727,60489,14.77503348,-38.31506891,63314,60489
1995_MICHIGAN,MICHIGAN,1995,1995_MICHIGAN,,,12500208,692600,8053624,3753984,12477806,6162390,3915929,947067,753611,8870,141238,122266,118996,87840,990143,429799,1428812,,,,,136353,3120,43.70288462,1614784,80522,20.05394799,-23.64893663,59788,80522
1995_MINNESOTA,MINNESOTA,1995,1995_MINNESOTA,,,5744447,235069,2919940,2589438,6155324,3109813,1526879,523268,662497,8340,63896,64545,65649,57793,513844,249086,771270,,,,,62908,1557,40.40333976,821693,46958,17.49846671,-22.90487304,62262,46958
1995_MISSISSIPPI,MISSISSIPPI,1995,1995_MISSISSIPPI,,,2118973,310290,1185162,623521,2160068,1189394,569686,164815,204426,1083,39632,38004,39809,25741,314934,133121,449138,,,,,38528,1633,23.59338641,505962,28866,17.52795677,-6.06542964,43559,28866
1995_MISSOURI,MISSOURI,1995,1995_MISSOURI,,,4852467,313295,2276277,2262895,4957215,2573557,1449433,262319,526263,16225,68513,68159,66493,52939,544423,251696,812344,,,,,66607,2625,25.37409524,878541,56606,15.52028054,-9.853814702,57161,56606
1995_MONTANA,MONTANA,1995,1995_MONTANA,,,911284,89446,449477,372361,899635,523380,281496,36492,46881,519,12214,12899,13342,10897,103334,49022,152875,,,,,11820,535,22.09345794,164341,10079,16.30528822,-5.788169721,45559,10079
1995_NEBRASKA,NEBRASKA,1995,1995_NEBRASKA,,,1832463,102783,560994,1168686,1874253,1041372,470308,66223,242244,3853,22282,21886,23016,19275,176887,86722,267462,,,,,21752,868,25.05990783,287100,19774,14.51906544,-10.54084239,54049,19774
1995_NEVADA,NEVADA,1995,1995_NEVADA,,,1367710,65007,860823,441880,1381200,705709,438671,48399,126131,1631,22074,21784,19970,14143,171493,69130,242254,,,,,20462,418,48.95215311,250747,13414,18.69293276,-30.25922035,59227,13414
1995_NEW_HAMPSHIRE,NEW_HAMPSHIRE,1995,1995_NEW HAMPSHIRE,,,1197945,35162,83613,1079170,1232465,676601,347776,40081,80404,1357,8859,16275,15487,10996,130985,52400,184742,,,,,8325,255,32.64705882,189319,12109,15.63456933,-17.01248949,64294,12109
1995_NEW_JERSEY,NEW_JERSEY,1995,1995_NEW JERSEY,,,11870183,397612,4369467,7103104,11961696,6065026,4166818,491691,719638,9301,93978,88686,81997,65647,715896,296831,1022028,,,,,92316,2900,31.83310345,1174206,85258,13.772385,-18.06071845,72095,85258
1995_NEW_MEXICO,NEW_MEXICO,1995,1995_NEW MEXICO,,,1646265,205847,1215392,225026,1540683,774207,494348,79707,171166,3426,24329,24200,25893,17078,201484,91418,296328,,,,,24055,791,30.41087231,327248,19025,17.20094612,-13.20992619,42661,19025
1995_NEW_YORK,NEW_YORK,1995,1995_NEW YORK,,,25063999,1368074,9932669,13763256,26540967,15693535,6970608,945437,1811288,32087,216112,203089,194347,142841,1653846,761509,2447442,,,,,212239,9930,21.3735146,2766208,182273,15.17618078,-6.197333818,54211,182273
1995_NORTH_CAROLINA,NORTH_CAROLINA,1995,1995_NORTH CAROLINA,,,6076939,443689,3867404,1765846,6217951,3417870,1737660,387340,564673,9013,100525,90795,88056,59653,738694,311770,1059477,,,,,97508,4692,20.78175618,1156767,71592,16.15776902,-4.623987156,52489,71592
