Key,Value
2000_NEW JERSEY,95883.0
1999_NEW JERSEY,92264.0
1998_NEW JERSEY,89671.0
1997_NEW JERSEY,87642.0
1996_NEW JERSEY,86706.0
1995_NEW JERSEY,85258.0
1994_NEW JERSEY,84564.0
1993_NEW JERSEY,83057.0
1992_NEW JERSEY,80515.0
1991_NEW JERSEY,79886.0
2018_NEW MEXICO,21091.98
2017_NEW MEXICO,21331.02
2016_NEW MEXICO,21721.65
2015_NEW MEXICO,22410.92
2014_NEW MEXICO,22238.71
2013_NEW MEXICO,22200.73
2012_NEW MEXICO,21956.68
2011_NEW MEXICO,22437.43
2010_NEW MEXICO,22723.73
2009_NEW MEXICO,22825.0
2008_NEW MEXICO,22300.0
2007_NEW MEXICO,22016.0
2006_NEW MEXICO,22021.0
2005_NEW MEXICO,21730.0
2004_NEW MEXICO,21569.0
2003_NEW MEXICO,21172.0
2002_NEW MEXICO,21823.0
2001_NEW MEXICO,21042.0
2000_NEW MEXICO,19797.0
1999_NEW MEXICO,19981.0
1998_NEW MEXICO,19647.0
1997_NEW MEXICO,19971.0
1996_NEW MEXICO,19398.0
1995_NEW MEXICO,19025.0
1994_NEW MEXICO,18404.0
1993_NEW MEXICO,17912.0
1992_NEW MEXICO,17498.0
1991_NEW MEXICO,16703.0
2018_NEW YORK,213158.85
2017_NEW YORK,209151.31
2016_NEW YORK,206086.1
2015_NEW YORK,203780.87
2014_NEW YORK,206692.51
2013_NEW YORK,207060.33
2012_NEW YORK,209526.78
2011_NEW YORK,211605.54
2010_NEW YORK,214803.59
2009_NEW YORK,217944.0
2008_NEW YORK,211854.0
2007_NEW YORK,218879.0
2006_NEW YORK,218989.0
2005_NEW YORK,218612.0
2004_NEW YORK,216116.0
2003_NEW YORK,210926.0
2002_NEW YORK,209128.0
2001_NEW YORK,206961.0
2000_NEW YORK,202078.0
1999_NEW YORK,197253.0
1998_NEW YORK,190874.0
1997_NEW YORK,185104.0
1996_NEW YORK,181559.0
1995_NEW YORK,182273.0
1994_NEW YORK,179413.0
1993_NEW YORK,176375.0
1992_NEW YORK,171914.0
1991_NEW YORK,176390.0
2018_NORTH CAROLINA,100400.79
2017_NORTH CAROLINA,100219.61
2016_NORTH CAROLINA,99354.57
